0.0,1.0,1.0
0.001,0.9998749494552612,0.9998693185413224
0.002,0.9995269775390625,0.9995796095671059
0.003,0.9995255470275879,0.9991675094491348
0.004,0.9990468621253967,0.9986485164120711
0.005,0.9983580112457275,0.9980323841212833
0.006,0.9975037574768066,0.9973261464678733
0.007,0.99651038646698,0.9965352742705775
0.008,0.9965091347694397,0.9956642361269481
0.009,0.9954929351806641,0.9947168103036101
0.01,0.9943287968635559,0.9936962747410577
0.011,0.9930064678192139,0.9926055306521508
0.012,0.9915598630905151,0.991447187012907
0.013,0.9915592670440674,0.9902236206105972
0.014,0.9901100397109985,0.9889370200783891
0.015,0.9885183572769165,0.9875894190296787
0.016,0.9867560863494873,0.9861827215333018
0.017,0.9848553538322449,0.9847187220610079
0.018,0.9848538637161255,0.983199121353058
0.019,0.9829077124595642,0.9816255392093266
0.02,0.9808029532432556,0.979999524924259
0.021,0.9785362482070923,0.9783225658884654
0.022,0.9761600494384766,0.9765960947443186
0.023,0.976158618927002,0.9748214953872221
0.024,0.9738816022872925,0.9730001080353436
0.025,0.9714531302452087,0.971133233540219
0.026,0.9689487814903259,0.9692221370732198
0.027,0.9664076566696167,0.9672680512947261
0.028,0.9664061069488525,0.9652721790913888
0.029,0.9637966156005859,0.9632356959503481
0.03,0.9610047340393066,0.9611597520264044
0.031,0.9580185413360596,0.9590454739480311
0.032,0.9549311995506287,0.9568939664000992
0.033,0.9549301862716675,0.9547063135147758
0.034,0.9519822001457214,0.9524835800968996
0.035,0.9490306377410889,0.9502268127059426
0.036,0.9460405707359314,0.94793704061325
0.037,0.942935585975647,0.94561527665044
0.038,0.9429342746734619,0.9432625179625151
0.039,0.9399615526199341,0.9408797466773136
0.04,0.9369463920593262,0.9384679305013053
0.041,0.9339340925216675,0.9360280232503883
0.042,0.9308469295501709,0.9335609653231922
0.043,0.9308443665504456,0.9310676841234304
0.044,0.9278386831283569,0.9285490944370113
0.045,0.9247548580169678,0.9260060987689224
0.046,0.9215860366821289,0.9234395876442862
0.047,0.9184730052947998,0.9208504398774751
0.048,0.9184718132019043,0.9182395228127151
0.049,0.915446937084198,0.915607692539226
0.05,0.9123634696006775,0.9129557940835977
0.051,0.909205436706543,0.9102846615818155
0.052,0.905950665473938,0.907595118433081
0.053,0.9059481620788574,0.9048879774373535
0.054,0.9026201367378235,0.9021640409183336
0.055,0.8992387652397156,0.8994241008334384
0.056,0.895814061164856,0.8966689388721563
0.057,0.892294704914093,0.8938993265440378
0.058,0.8922936320304871,0.8911160252574521
0.059,0.8887466788291931,0.88831978639013
0.06,0.8850772380828857,0.8855113513524184
0.061,0.8814147710800171,0.8826914516440845
0.062,0.8777003884315491,0.8798608089054251
0.063,0.8776991367340088,0.8770201349633742
0.064,0.8741011023521423,0.8741701318732313
0.065,0.8703882694244385,0.8713114919565811
0.066,0.8667076230049133,0.8684448978359207
0.067,0.8629397749900818,0.8655710224664681
0.068,0.8629388809204102,0.8626905291655781
0.069,0.8591933846473694,0.8598040716401584
0.07,0.8554173111915588,0.856912294012441
0.071,0.8515571355819702,0.8540158308444348
0.072,0.8476898074150085,0.8511153071613542
0.073,0.8476887345314026,0.8482113384742935
0.074,0.8441351056098938,0.8453045308023934
0.075,0.8405225872993469,0.8423954806947205
0.076,0.8368420004844666,0.8394847752520675
0.077,0.833093523979187,0.8365729921488552
0.078,0.8330925703048706,0.8336606996553044
0.079,0.8294335007667542,0.8307484566600325
0.08,0.8257768750190735,0.8278368126932101
0.081,0.8221428990364075,0.8249263079504014
0.082,0.8185180425643921,0.8220174733172049
0.083,0.8185138702392578,0.8191108303947882
0.084,0.8148834109306335,0.816206891526415
0.085,0.8111934661865234,0.8133061598250388
0.086,0.8075900673866272,0.8104091292020388
0.087,0.8039893507957458,0.8075162843971586
0.088,0.8039888143539429,0.8046281010097063
0.089,0.8006986379623413,0.8017450455310621
0.09,0.797427237033844,0.7988675753785358
0.091,0.7940369844436646,0.7959961389306114
0.092,0.7905785441398621,0.793131175563606
